ind,"Time, GMT+08:00",am_pm,"Temp, °C",treatment
1774,12/10/01 3:00,am,13.906,normal
1775,12/10/01 3:20,am,12.582,normal
1776,12/10/01 3:40,am,13.425,normal
1777,12/10/01 4:00,am,12.751,normal
1778,12/10/01 4:20,am,13.112,normal
1779,12/10/01 4:40,am,13.161,normal
1780,12/10/01 5:00,am,13.858,normal
1781,12/10/01 5:20,am,15.127,normal
1782,12/10/01 5:40,am,14.888,normal
1783,12/10/01 6:00,am,15.605,normal
1784,12/10/01 6:20,am,17.439,normal
1785,12/10/01 6:40,am,16.463,normal
1786,12/10/01 7:00,am,16.368,normal
1787,12/10/01 7:20,am,18.937,normal
1788,12/10/01 7:40,am,18.557,normal
1789,12/10/01 8:00,am,18.985,normal
1790,12/10/01 8:20,am,21.318,normal
1791,12/10/01 8:40,am,20.507,normal
1792,12/10/01 9:00,am,20.198,normal
1793,12/10/01 9:20,am,23.04,normal
1794,12/10/01 9:40,am,22.776,normal
1795,12/10/01 10:00,am,22.465,normal
1796,12/10/01 10:20,am,24.702,normal
1797,12/10/01 10:40,am,24.532,normal
1798,12/10/01 11:00,am,24.653,normal
1799,12/10/01 11:20,am,26.573,normal
1800,12/10/01 11:40,am,26.451,normal
1801,12/10/01 12:00,pm,26.256,normal
1802,12/10/01 12:20,pm,27.014,normal
1803,12/10/01 12:40,pm,27.112,normal
1804,12/10/01 1:00,pm,26.989,normal
1805,12/10/01 1:20,pm,27.751,normal
1806,12/10/01 1:40,pm,27.628,normal
1807,12/10/01 2:00,pm,27.604,normal
1808,12/10/01 2:20,pm,28.468,normal
1809,12/10/01 2:40,pm,28.295,normal
1810,12/10/01 3:00,pm,28.221,normal
1811,12/10/01 3:20,pm,28.221,normal
1812,12/10/01 3:40,pm,28.171,normal
1813,12/10/01 4:00,pm,28.221,normal
1814,12/10/01 4:20,pm,27.751,normal
1815,12/10/01 4:40,pm,27.751,normal
1816,12/10/01 5:00,pm,27.628,normal
1817,12/10/01 5:20,pm,27.136,normal
1818,12/10/01 5:40,pm,27.284,normal
1819,12/10/01 6:00,pm,27.21,normal
1820,12/10/01 6:20,pm,26.695,normal
1821,12/10/01 6:40,pm,26.573,normal
1822,12/10/01 7:00,pm,26.573,normal
1823,12/10/01 7:20,pm,25.55,normal
1824,12/10/01 7:40,pm,25.331,normal
1825,12/10/01 8:00,pm,25.258,normal
1826,12/10/01 8:20,pm,24.508,normal
1827,12/10/01 8:40,pm,24.46,normal
1828,12/10/01 9:00,pm,24.291,normal
1829,12/10/01 9:20,pm,22.848,normal
1830,12/10/01 9:40,pm,22.465,normal
1831,12/10/01 10:00,pm,22.561,normal
1832,12/10/01 10:20,pm,20.841,normal
1833,12/10/01 10:40,pm,20.579,normal
1834,12/10/01 11:00,pm,20.436,normal
1835,12/10/01 11:20,pm,19.27,normal
1836,12/10/01 11:40,pm,19.603,normal
1837,12/10/02 12:00,am,19.532,normal
1838,12/10/02 12:20,am,17.819,normal
1839,12/10/02 12:40,am,17.629,normal
1840,12/10/02 1:00,am,17.391,normal
1841,12/10/02 1:20,am,15.724,normal
1842,12/10/02 1:40,am,15.557,normal
1843,12/10/02 2:00,am,15.581,normal
1844,12/10/02 2:20,am,14.194,normal
1845,12/10/02 2:40,am,14.026,normal
1846,12/10/02 3:00,am,14.505,normal
1847,12/10/02 3:20,am,13.233,normal
1848,12/10/02 3:40,am,13.112,normal
1849,12/10/02 4:00,am,13.473,normal
1850,12/10/02 4:20,am,13.57,normal
1851,12/10/02 4:40,am,13.546,normal
1852,12/10/02 5:00,am,13.618,normal
1853,12/10/02 5:20,am,15.748,normal
1854,12/10/02 5:40,am,15.127,normal
1855,12/10/02 6:00,am,15.27,normal
1856,12/10/02 6:20,am,16.654,normal
1857,12/10/02 6:40,am,16.654,normal
1858,12/10/02 7:00,am,16.558,normal
1859,12/10/02 7:20,am,19.341,normal
1860,12/10/02 7:40,am,18.652,normal
1861,12/10/02 8:00,am,18.699,normal
1862,12/10/02 8:20,am,21.079,normal
1863,12/10/02 8:40,am,20.722,normal
1864,12/10/02 9:00,am,20.246,normal
1865,12/10/02 9:20,am,22.872,normal
1866,12/10/02 9:40,am,22.537,normal
1867,12/10/02 10:00,am,22.345,normal
1868,12/10/02 10:20,am,24.847,normal
1869,12/10/02 10:40,am,24.702,normal
1870,12/10/02 11:00,am,24.75,normal
1871,12/10/02 11:20,am,26.378,normal
1872,12/10/02 11:29,am,,normal
1873,12/10/02 11:29,am,,normal
1874,12/10/02 11:30,am,,normal
1875,12/10/02 11:40,am,26.304,normal
1876,12/10/02 12:00,pm,26.378,normal
1877,12/10/02 12:20,pm,26.989,normal
1878,12/10/02 12:40,pm,27.161,normal
1879,12/10/02 1:00,pm,27.063,normal
1880,12/10/02 1:20,pm,27.825,normal
1881,12/10/02 1:40,pm,27.751,normal
1882,12/10/02 2:00,pm,27.702,normal
1883,12/10/02 2:20,pm,28.196,normal
1884,12/10/02 2:40,pm,28.221,normal
1885,12/10/02 3:00,pm,28.345,normal
1886,12/10/02 3:20,pm,28.345,normal
1887,12/10/02 3:40,pm,28.32,normal
1888,12/10/02 4:00,pm,28.221,normal
1889,12/10/02 4:20,pm,27.653,normal
1890,12/10/02 4:40,pm,27.702,normal
1891,12/10/02 5:00,pm,27.628,normal
1892,12/10/02 5:20,pm,27.087,normal
1893,12/10/02 5:40,pm,27.161,normal
1894,12/10/02 6:00,pm,27.112,normal
1895,12/10/02 6:20,pm,26.549,normal
1896,12/10/02 6:40,pm,26.573,normal
1897,12/10/02 7:00,pm,26.549,normal
1898,12/10/02 7:20,pm,25.598,normal
1899,12/10/02 7:40,pm,25.647,normal
1900,12/10/02 8:00,pm,25.598,normal
1901,12/10/02 8:20,pm,24.629,normal
1902,12/10/02 8:40,pm,24.388,normal
1903,12/10/02 9:00,pm,24.291,normal
1904,12/10/02 9:20,pm,22.944,normal
1905,12/10/02 9:40,pm,22.729,normal
1906,12/10/02 10:00,pm,22.633,normal
1907,12/10/02 10:20,pm,20.746,normal
1908,12/10/02 10:40,pm,20.674,normal
1909,12/10/02 11:00,pm,20.674,normal
1910,12/10/02 11:20,pm,19.722,normal
1911,12/10/02 11:40,pm,19.436,normal
1912,12/10/03 12:00,am,19.532,normal
1913,12/10/03 12:20,am,17.653,normal
1914,12/10/03 12:40,am,17.249,normal
1915,12/10/03 1:00,am,17.415,normal
1916,12/10/03 1:20,am,15.461,normal
1917,12/10/03 1:40,am,15.724,normal
1918,12/10/03 2:00,am,15.629,normal
1919,12/10/03 2:20,am,13.954,normal
1920,12/10/03 2:40,am,14.242,normal
1921,12/10/03 3:00,am,14.122,normal
1922,12/10/03 3:20,am,12.847,normal
1923,12/10/03 3:40,am,13.473,normal
1924,12/10/03 4:00,am,12.823,normal
1925,12/10/03 4:20,am,13.329,normal
1926,12/10/03 4:40,am,13.161,normal
1927,12/10/03 5:00,am,13.858,normal
1928,12/10/03 5:20,am,14.984,normal
1929,12/10/03 5:40,am,14.84,normal
1930,12/10/03 6:00,am,15.676,normal
1931,12/10/03 6:20,am,16.749,normal
1932,12/10/03 6:40,am,16.606,normal
1933,12/10/03 7:00,am,16.987,normal
1934,12/10/03 7:20,am,18.937,normal
1935,12/10/03 7:40,am,18.675,normal
1936,12/10/03 8:00,am,19.032,normal
1937,12/10/03 8:20,am,20.913,normal
1938,12/10/03 8:40,am,20.388,normal
1939,12/10/03 9:00,am,20.15,normal
1940,12/10/03 9:20,am,22.705,normal
1941,12/10/03 9:40,am,22.465,normal
1942,12/10/03 10:00,am,22.393,normal
1943,12/10/03 10:20,am,24.46,normal
1944,12/10/03 10:40,am,24.484,normal
1945,12/10/03 11:00,am,24.629,normal
1946,12/10/03 11:20,am,26.402,normal
1947,12/10/03 11:40,am,26.28,normal
1948,12/10/03 12:00,pm,26.304,normal
1949,12/10/03 12:20,pm,27.136,normal
1950,12/10/03 12:40,pm,27.235,normal
1951,12/10/03 1:00,pm,27.112,normal
1952,12/10/03 1:20,pm,27.949,normal
1953,12/10/03 1:40,pm,27.801,normal
1954,12/10/03 2:00,pm,27.85,normal
1955,12/10/03 2:20,pm,28.32,normal
1956,12/10/03 2:40,pm,28.32,normal
1957,12/10/03 3:00,pm,28.419,normal
1958,12/10/03 3:20,pm,28.27,normal
1959,12/10/03 3:40,pm,28.419,normal
1960,12/10/03 4:00,pm,28.345,normal
1961,12/10/03 4:20,pm,27.899,normal
1962,12/10/03 4:40,pm,27.825,normal
1963,12/10/03 5:00,pm,27.653,normal
1964,12/10/03 5:20,pm,27.308,normal
1965,12/10/03 5:40,pm,27.038,normal
1966,12/10/03 6:00,pm,27.235,normal
1967,12/10/03 6:20,pm,26.695,normal
1968,12/10/03 6:40,pm,26.622,normal
1969,12/10/03 7:00,pm,26.598,normal
1970,12/10/03 7:20,pm,25.768,normal
1971,12/10/03 7:40,pm,25.574,normal
1972,12/10/03 8:00,pm,25.598,normal
1973,12/10/03 8:20,pm,24.557,normal
1974,12/10/03 8:40,pm,24.436,normal
1975,12/10/03 9:00,pm,24.243,normal
1976,12/10/03 9:20,pm,22.753,normal
1977,12/10/03 9:40,pm,22.513,normal
1978,12/10/03 10:00,pm,22.8,normal
1979,12/10/03 10:20,pm,20.674,normal
1980,12/10/03 10:40,pm,20.388,normal
1981,12/10/03 11:00,pm,20.317,normal
1982,12/10/03 11:20,pm,19.413,normal
1983,12/10/03 11:40,pm,19.508,normal
1984,12/10/04 12:00,am,19.413,normal
1985,12/10/04 12:20,am,17.368,normal
1986,12/10/04 12:40,am,17.439,normal
1987,12/10/04 1:00,am,17.796,normal
1988,12/10/04 1:20,am,15.891,normal
1989,12/10/04 1:40,am,15.843,normal
1990,12/10/04 2:00,am,15.318,normal
1991,12/10/04 2:20,am,13.93,normal
1992,12/10/04 2:40,am,14.409,normal
1993,12/10/04 3:00,am,13.954,normal
1994,12/10/04 3:20,am,13.137,normal
1995,12/10/04 3:40,am,13.185,normal
1996,12/10/04 4:00,am,12.823,normal
1997,12/10/04 4:20,am,13.161,normal
1998,12/10/04 4:40,am,14.002,normal
1999,12/10/04 5:00,am,13.377,normal
2000,12/10/04 5:20,am,14.864,normal
2001,12/10/04 5:40,am,14.84,normal
2002,12/10/04 6:00,am,16.01,normal
2003,12/10/04 6:20,am,16.868,normal
2004,12/10/04 6:40,am,16.415,normal
2005,12/10/04 7:00,am,17.177,normal
2006,12/10/04 7:20,am,19.484,normal
2007,12/10/04 7:40,am,18.747,normal
2008,12/10/04 8:00,am,18.628,normal
2009,12/10/04 8:20,am,20.603,normal
2010,12/10/04 8:40,am,20.222,normal
2011,12/10/04 9:00,am,20.246,normal
2012,12/10/04 9:20,am,22.729,normal
2013,12/10/04 9:40,am,22.441,normal
2014,12/10/04 10:00,am,22.657,normal
2015,12/10/04 10:20,am,24.726,normal
2016,12/10/04 10:40,am,24.388,normal
2017,12/10/04 11:00,am,24.677,normal
2018,12/10/04 11:20,am,26.769,normal
2019,12/10/04 11:40,am,26.207,normal
2020,12/10/04 12:00,pm,26.28,normal
2021,12/10/04 12:20,pm,26.965,normal
2022,12/10/04 12:40,pm,27.087,normal
2023,12/10/04 1:00,pm,27.21,normal
2024,12/10/04 1:20,pm,27.974,normal
2025,12/10/04 1:40,pm,27.85,normal
2026,12/10/04 2:00,pm,27.899,normal
2027,12/10/04 2:20,pm,28.295,normal
2028,12/10/04 2:40,pm,28.518,normal
2029,12/10/04 3:00,pm,28.518,normal
2030,12/10/04 3:20,pm,28.468,normal
2031,12/10/04 3:40,pm,28.468,normal
2032,12/10/04 4:00,pm,28.196,normal
2033,12/10/04 4:20,pm,27.702,normal
2034,12/10/04 4:40,pm,27.751,normal
2035,12/10/04 5:00,pm,27.554,normal
2036,12/10/04 5:20,pm,27.333,normal
2037,12/10/04 5:40,pm,27.112,normal
2038,12/10/04 6:00,pm,27.284,normal
2039,12/10/04 6:20,pm,26.524,normal
2040,12/10/04 6:40,pm,26.646,normal
2041,12/10/04 7:00,pm,26.72,normal
2042,12/10/04 7:20,pm,25.453,normal
2043,12/10/04 7:40,pm,25.501,normal
2044,12/10/04 8:00,pm,25.162,normal
2045,12/10/04 8:20,pm,24.412,normal
2046,12/10/04 8:40,pm,24.291,normal
2047,12/10/04 9:00,pm,24.098,normal
2048,12/10/04 9:20,pm,22.824,normal
2049,12/10/04 9:40,pm,22.513,normal
2050,12/10/04 10:00,pm,23.112,normal
2051,12/10/04 10:20,pm,20.579,normal
2052,12/10/04 10:40,pm,20.365,normal
2053,12/10/04 11:00,pm,20.388,normal
2054,12/10/04 11:20,pm,19.508,normal
2055,12/10/04 11:40,pm,19.341,normal
2056,12/10/05 12:00,am,19.603,normal
2057,12/10/05 12:20,am,17.629,normal
2058,12/10/05 12:40,am,17.772,normal
2059,12/10/05 1:00,am,17.938,normal
2060,12/10/05 1:20,am,16.415,normal
2061,12/10/05 1:40,am,15.796,normal
2062,12/10/05 2:00,am,15.652,normal
2063,12/10/05 2:20,am,14.505,normal
2064,12/10/05 2:40,am,13.762,normal
2065,12/10/05 3:00,am,13.882,normal
2066,12/10/05 3:20,am,12.871,normal
2067,12/10/05 3:40,am,13.353,normal
2068,12/10/05 4:00,am,12.896,normal
2069,12/10/05 4:20,am,14.098,normal
2070,12/10/05 4:40,am,13.546,normal
2071,12/10/05 5:00,am,13.377,normal
2072,12/10/05 5:20,am,15.27,normal
2073,12/10/05 5:40,am,15.031,normal
2074,12/10/05 6:00,am,15.581,normal
2075,12/10/05 6:20,am,16.796,normal
2076,12/10/05 6:40,am,16.582,normal
2077,12/10/05 7:00,am,17.034,normal
2078,12/10/05 7:20,am,19.246,normal
2079,12/10/05 7:40,am,18.699,normal
2080,12/10/05 8:00,am,18.889,normal
2081,12/10/05 8:20,am,21.032,normal
2082,12/10/05 8:40,am,20.579,normal
2083,12/10/05 9:00,am,20.293,normal
2084,12/10/05 9:20,am,22.872,normal
2085,12/10/05 9:40,am,22.657,normal
2086,12/10/05 10:00,am,22.465,normal
2087,12/10/05 10:20,am,24.968,normal
2088,12/10/05 10:40,am,24.798,normal
2089,12/10/05 11:00,am,24.484,normal
2090,12/10/05 11:20,am,26.378,normal
2091,12/10/05 11:40,am,26.329,normal
2092,12/10/05 12:00,pm,26.402,normal
2093,12/10/05 12:20,pm,27.505,normal
2094,12/10/05 12:40,pm,27.087,normal
2095,12/10/05 1:00,pm,27.259,normal
2096,12/10/05 1:20,pm,27.998,normal
2097,12/10/05 1:40,pm,27.751,normal
2098,12/10/05 2:00,pm,27.751,normal
2099,12/10/05 2:20,pm,28.245,normal
2100,12/10/05 2:40,pm,28.196,normal
2101,12/10/05 3:00,pm,28.097,normal
2102,12/10/05 3:20,pm,28.27,normal
2103,12/10/05 3:40,pm,28.171,normal
2104,12/10/05 4:00,pm,28.221,normal
2105,12/10/05 4:20,pm,27.604,normal
2106,12/10/05 4:40,pm,27.653,normal
2107,12/10/05 5:00,pm,27.677,normal
2108,12/10/05 5:20,pm,27.038,normal
2109,12/10/05 5:40,pm,27.112,normal
2110,12/10/05 6:00,pm,26.965,normal
2111,12/10/05 6:20,pm,26.622,normal
2112,12/10/05 6:40,pm,26.475,normal
2113,12/10/05 7:00,pm,26.451,normal
2114,12/10/05 7:20,pm,25.501,normal
2115,12/10/05 7:40,pm,25.331,normal
2116,12/10/05 8:00,pm,25.21,normal
2117,12/10/05 8:20,pm,24.412,normal
2118,12/10/05 8:40,pm,24.219,normal
2119,12/10/05 9:00,pm,24.195,normal
2120,12/10/05 9:20,pm,22.848,normal
2121,12/10/05 9:40,pm,22.8,normal
2122,12/10/05 10:00,pm,22.705,normal
2123,12/10/05 10:20,pm,20.698,normal
2124,12/10/05 10:40,pm,20.507,normal
2125,12/10/05 11:00,pm,20.412,normal
2126,12/10/05 11:20,pm,19.27,normal
2127,12/10/05 11:40,pm,19.294,normal
2128,12/10/06 12:00,am,19.603,normal
2129,12/10/06 12:20,am,17.486,normal
2130,12/10/06 12:40,am,17.439,normal
2131,12/10/06 1:00,am,17.891,normal
2132,12/10/06 1:20,am,15.986,normal
2133,12/10/06 1:40,am,16.249,normal
2134,12/10/06 2:00,am,15.629,normal
2135,12/10/06 2:20,am,14.122,normal
2136,12/10/06 2:40,am,13.81,normal
2137,12/10/06 3:00,am,14.745,normal
2138,12/10/06 3:20,am,13.449,normal
2139,12/10/06 3:40,am,12.968,normal
2140,12/10/06 4:00,am,12.727,normal
2141,12/10/06 4:20,am,14.026,normal
2142,12/10/06 4:40,am,13.786,normal
2143,12/10/06 5:00,am,13.618,normal
2144,12/10/06 5:20,am,15.438,normal
2145,12/10/06 5:40,am,15.318,normal
2146,12/10/06 6:00,am,15.414,normal
2147,12/10/06 6:20,am,16.773,normal
2148,12/10/06 6:40,am,16.773,normal
2149,12/10/06 7:00,am,16.63,normal
2150,12/10/06 7:20,am,19.222,normal
2151,12/10/06 7:40,am,18.509,normal
2152,12/10/06 8:00,am,19.222,normal
2153,12/10/06 8:20,am,20.817,normal
2154,12/10/06 8:40,am,20.341,normal
2155,12/10/06 9:00,am,20.388,normal
2156,12/10/06 9:20,am,22.657,normal
2157,12/10/06 9:40,am,22.609,normal
2158,12/10/06 10:00,am,22.441,normal
2159,12/10/06 10:20,am,24.726,normal
2160,12/10/06 10:32,am,,normal
2161,12/10/06 10:32,am,,normal
2162,12/10/06 10:33,am,,normal
2163,12/10/06 10:40,am,25.016,normal
2164,12/10/06 11:00,am,24.774,normal
2165,12/10/06 11:20,am,26.402,normal
2166,12/10/06 11:40,am,26.378,normal
2167,12/10/06 12:00,pm,26.329,normal
2168,12/10/06 12:20,pm,27.014,normal
2169,12/10/06 12:40,pm,27.308,normal
2170,12/10/06 1:00,pm,27.358,normal
2171,12/10/06 1:20,pm,27.85,normal
2172,12/10/06 1:40,pm,27.899,normal
2173,12/10/06 2:00,pm,27.825,normal
2174,12/10/06 2:20,pm,28.171,normal
2175,12/10/06 2:40,pm,28.345,normal
2176,12/10/06 3:00,pm,28.394,normal
2177,12/10/06 3:20,pm,28.295,normal
2178,12/10/06 3:40,pm,28.295,normal
2179,12/10/06 4:00,pm,28.27,normal
2180,12/10/06 4:20,pm,27.751,normal
2181,12/10/06 4:40,pm,27.727,normal
2182,12/10/06 5:00,pm,27.825,normal
2183,12/10/06 5:20,pm,27.087,normal
2184,12/10/06 5:40,pm,27.063,normal
2185,12/10/06 6:00,pm,27.161,normal
2186,12/10/06 6:20,pm,26.646,normal
2187,12/10/06 6:40,pm,26.5,normal
2188,12/10/06 7:00,pm,26.646,normal
2189,12/10/06 7:20,pm,25.598,normal
2190,12/10/06 7:40,pm,25.525,normal
2191,12/10/06 8:00,pm,25.598,normal
2192,12/10/06 8:20,pm,24.581,normal
2193,12/10/06 8:40,pm,24.484,normal
2194,12/10/06 9:00,pm,24.508,normal
2195,12/10/06 9:20,pm,23.088,normal
2196,12/10/06 9:40,pm,22.681,normal
2197,12/10/06 10:00,pm,22.609,normal
2198,12/10/06 10:20,pm,20.913,normal
2199,12/10/06 10:40,pm,20.674,normal
2200,12/10/06 11:00,pm,20.603,normal
2201,12/10/06 11:20,pm,19.722,normal
2202,12/10/06 11:40,pm,19.46,normal
2203,12/10/07 12:00,am,19.698,normal
2204,12/10/07 12:20,am,18.533,normal
2205,12/10/07 12:40,am,18.366,normal
2206,12/10/07 1:00,am,17.986,normal
2207,12/10/07 1:20,am,15.891,normal
2208,12/10/07 1:40,am,16.034,normal
2209,12/10/07 2:00,am,15.557,normal
2210,12/10/07 2:20,am,14.266,normal
2211,12/10/07 2:40,am,14.314,normal
2212,12/10/07 3:00,am,14.409,normal
2213,12/10/07 3:20,am,13.449,normal
2214,12/10/07 3:40,am,13.04,normal
2215,12/10/07 4:00,am,13.281,normal
2216,12/10/07 4:20,am,13.642,normal
2217,12/10/07 4:40,am,14.29,normal
2218,12/10/07 5:00,am,13.882,normal
2219,12/10/07 5:20,am,15.294,normal
2220,12/10/07 5:40,am,15.461,normal
2221,12/10/07 6:00,am,15.724,normal
2222,12/10/07 6:20,am,16.987,normal
2223,12/10/07 6:40,am,16.915,normal
2224,12/10/07 7:00,am,17.486,normal
2225,12/10/07 7:20,am,19.08,normal
2226,12/10/07 7:40,am,18.961,normal
2227,12/10/07 8:00,am,19.532,normal
2228,12/10/07 8:20,am,20.936,normal
2229,12/10/07 8:40,am,20.77,normal
2230,12/10/07 9:00,am,20.507,normal
2231,12/10/07 9:20,am,22.633,normal
2232,12/10/07 9:40,am,22.441,normal
2233,12/10/07 10:00,am,22.753,normal
2234,12/10/07 10:20,am,24.702,normal
2235,12/10/07 10:40,am,24.508,normal
2236,12/10/07 11:00,am,24.436,normal
2237,12/10/07 11:20,am,26.622,normal
2238,12/10/07 11:40,am,26.402,normal
2239,12/10/07 12:00,pm,26.329,normal
2240,12/10/07 12:20,pm,27.382,normal
2241,12/10/07 12:40,pm,27.136,normal
2242,12/10/07 1:00,pm,27.186,normal
2243,12/10/07 1:20,pm,28.072,normal
2244,12/10/07 1:40,pm,27.924,normal
2245,12/10/07 2:00,pm,27.579,normal
2246,12/10/07 2:20,pm,28.196,normal
2247,12/10/07 2:40,pm,28.048,normal
2248,12/10/07 3:00,pm,27.998,normal
2249,12/10/07 3:20,pm,28.394,normal
2250,12/10/07 3:40,pm,28.27,normal
2251,12/10/07 4:00,pm,28.32,normal
2252,12/10/07 4:20,pm,27.702,normal
2253,12/10/07 4:40,pm,27.677,normal
2254,12/10/07 5:00,pm,27.456,normal
2255,12/10/07 5:20,pm,27.087,normal
2256,12/10/07 5:40,pm,26.842,normal
2257,12/10/07 6:00,pm,26.744,normal
2258,12/10/07 6:20,pm,26.524,normal
2259,12/10/07 6:40,pm,26.451,normal
2260,12/10/07 7:00,pm,26.28,normal
2261,12/10/07 7:20,pm,25.234,normal
2262,12/10/07 7:40,pm,25.065,normal
2263,12/10/07 8:00,pm,25.04,normal
2264,12/10/07 8:20,pm,24.363,normal
2265,12/10/07 8:40,pm,24.243,normal
2266,12/10/07 9:00,pm,24.05,normal
2267,12/10/07 9:20,pm,22.848,normal
2268,12/10/07 9:40,pm,22.705,normal
2269,12/10/07 10:00,pm,22.441,normal
2270,12/10/07 10:20,pm,20.317,normal
2271,12/10/07 10:40,pm,20.126,normal
2272,12/10/07 11:00,pm,20.388,normal
2273,12/10/07 11:20,pm,19.436,normal
2274,12/10/07 11:40,pm,19.722,normal
2275,12/10/08 12:00,am,19.841,normal
2276,12/10/08 12:20,am,18.628,normal
2277,12/10/08 12:40,am,17.558,normal
2278,12/10/08 1:00,am,17.605,normal
2279,12/10/08 1:20,am,15.7,normal
2280,12/10/08 1:40,am,15.127,normal
2281,12/10/08 2:00,am,15.819,normal
2282,12/10/08 2:20,am,14.218,normal
2283,12/10/08 2:40,am,13.57,normal
2284,12/10/08 3:00,am,13.93,normal
2285,12/10/08 3:20,am,13.305,normal
2286,12/10/08 3:40,am,13.185,normal
2287,12/10/08 4:00,am,12.92,normal
2288,12/10/08 4:20,am,13.185,normal
2289,12/10/08 4:40,am,13.834,normal
2290,12/10/08 5:00,am,13.714,normal
2291,12/10/08 5:20,am,15.533,normal
2292,12/10/08 5:40,am,14.936,normal
2293,12/10/08 6:00,am,15.223,normal
2294,12/10/08 6:20,am,16.439,normal
2295,12/10/08 6:40,am,17.034,normal
2296,12/10/08 7:00,am,16.677,normal
2297,12/10/08 7:20,am,18.438,normal
2298,12/10/08 7:40,am,18.961,normal
2299,12/10/08 8:00,am,18.961,normal
2300,12/10/08 8:10,am,,normal
2301,12/10/08 8:13,am,,normal
2302,12/10/08 8:13,am,,normal
2303,12/10/08 8:13,am,,normal
2304,12/10/08 8:13,am,,normal
2305,12/10/08 8:14,am,,normal
2306,12/10/08 8:20,am,21.557,normal
2307,12/10/08 8:40,am,20.031,normal
2308,12/10/08 9:00,am,21.032,normal
2309,12/10/08 9:20,am,22.226,normal
2310,12/10/08 9:40,am,22.609,normal
2311,12/10/08 10:00,am,23.521,normal
2312,12/10/08 10:20,am,25.21,normal
2313,12/10/08 10:40,am,24.847,normal
2314,12/10/08 11:00,am,25.817,normal
2315,12/10/08 11:20,am,26.598,normal
2316,12/10/08 11:40,am,26.304,normal
2317,12/10/08 12:00,pm,26.426,normal
2318,12/10/08 12:20,pm,27.481,normal
2319,12/10/08 12:40,pm,27.259,normal
2320,12/10/08 1:00,pm,27.751,normal
2321,12/10/08 1:20,pm,27.801,normal
2322,12/10/08 1:40,pm,27.899,normal
2323,12/10/08 2:00,pm,28.32,normal
2324,12/10/08 2:20,pm,28.023,normal
2325,12/10/08 2:40,pm,28.295,normal
2326,12/10/08 3:00,pm,28.097,normal
2327,12/10/08 3:20,pm,28.27,normal
2328,12/10/08 3:40,pm,28.072,normal
2329,12/10/08 4:00,pm,27.456,normal
2330,12/10/08 4:20,pm,27.677,normal
2331,12/10/08 4:40,pm,27.505,normal
2332,12/10/08 5:00,pm,26.744,normal
2333,12/10/08 5:20,pm,26.965,normal
2334,12/10/08 5:40,pm,27.014,normal
2335,12/10/08 6:00,pm,27.038,normal
2336,12/10/08 6:20,pm,26.646,normal
2337,12/10/08 6:40,pm,26.598,normal
2338,12/10/08 7:00,pm,25.525,normal
2339,12/10/08 7:20,pm,25.186,normal
2340,12/10/08 7:40,pm,25.162,normal
2341,12/10/08 8:00,pm,24.388,normal
2342,12/10/08 8:20,pm,24.339,normal
2343,12/10/08 8:40,pm,24.436,normal
2344,12/10/08 9:00,pm,24.436,normal
2345,12/10/08 9:20,pm,22.537,normal
2346,12/10/08 9:40,pm,22.729,normal
2347,12/10/08 10:00,pm,20.936,normal
2348,12/10/08 10:20,pm,20.674,normal
2349,12/10/08 10:40,pm,20.555,normal
2350,12/10/08 11:00,pm,20.65,normal
2351,12/10/08 11:20,pm,18.937,normal
2352,12/10/08 11:40,pm,19.294,normal
2353,12/10/09 12:00,am,18.794,normal
2354,12/10/09 12:20,am,17.796,normal
2355,12/10/09 12:40,am,17.415,normal
2356,12/10/09 1:00,am,17.558,normal
2357,12/10/09 1:20,am,15.652,normal
2358,12/10/09 1:40,am,15.031,normal
2359,12/10/09 2:00,am,16.034,normal
2360,12/10/09 2:20,am,13.69,normal
2361,12/10/09 2:40,am,14.409,normal
2362,12/10/09 3:00,am,13.353,normal
2363,12/10/09 3:20,am,12.968,normal
2364,12/10/09 3:40,am,12.389,normal
2365,12/10/09 4:00,am,12.896,normal
2366,12/10/09 4:20,am,13.425,normal
2367,12/10/09 4:40,am,13.906,normal
2368,12/10/09 5:00,am,14.625,normal
2369,12/10/09 5:20,am,15.031,normal
2370,12/10/09 5:40,am,14.792,normal
2371,12/10/09 6:00,am,16.058,normal
2372,12/10/09 6:20,am,17.106,normal
2373,12/10/09 6:40,am,16.249,normal
2374,12/10/09 7:00,am,18.129,normal
2375,12/10/09 7:20,am,18.699,normal
2376,12/10/09 7:40,am,19.056,normal
2377,12/10/09 8:00,am,19.222,normal
2378,12/10/09 8:20,am,20.603,normal
2379,12/10/09 8:40,am,20.222,normal
2380,12/10/09 9:00,am,21.032,normal
2381,12/10/09 9:20,am,22.753,normal
2382,12/10/09 9:40,am,22.537,normal
2383,12/10/09 10:00,am,23.665,normal
2384,12/10/09 10:20,am,25.016,normal
